Model:	LI-7810
SN:	TG10-01563
Software Version:	2.3.8
Timestamp:	2023-07-19 12:23:33
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1689788479	705113887	18677	0	""	2023-07-19	13:41:19	14168.09	480.48929	2069.1799	39.1189	55.0049	26.4753	40.2585	0.00222838	11.7041	54.4606	189.75	-0.208963	23.9679	 10
DATA	1689788480	705113887	18681	0	""	2023-07-19	13:41:20	14173.87	477.70312	2068.6929	39.1181	55.0049	26.4815	40.2587	0.00222802	11.7046	54.4613	103.75	-0.208963	23.9679	206
DATA	1689788481	705113887	18685	0	""	2023-07-19	13:41:21	14191.505	485.53671	2070.0581	39.1193	55.0045	26.4852	40.2587	0.00222812	11.7039	54.4619	102.75	-0.208963	23.9679	252
DATA	1689788482	705113887	18689	0	""	2023-07-19	13:41:22	14235.033	498.77127	2072.4424	39.1206	55.0049	26.4918	40.2587	0.00222987	11.704	54.4625	121.25	-0.208963	23.9675	209
DATA	1689788483	704756975	18693	0	""	2023-07-19	13:41:23	14250.863	514.34827	2074.916	39.1206	55.0049	26.4943	40.2587	0.00223707	11.7037	54.4629	122	-0.208963	23.9675	 68
DATA	1689788484	704756975	18697	0	""	2023-07-19	13:41:24	14246.198	536.35333	2077.7581	39.121	55.0049	26.4971	40.2587	0.00222585	11.7039	54.4636	160	-0.208963	23.9683	 85
DATA	1689788485	704756975	18701	0	""	2023-07-19	13:41:25	14258.266	594.83173	2085.4976	39.1214	55.0049	26.5021	40.2583	0.0022175	11.7036	54.464	161.75	-0.208963	23.9691	163
DATA	1689788486	704756975	18705	0	""	2023-07-19	13:41:26	14264.071	587.2735	2084.0747	39.121	55.0049	26.5087	40.2583	0.00222782	11.7037	54.4644	-8.75	-0.208963	23.9687	121
DATA	1689788487	704756975	18709	0	""	2023-07-19	13:41:27	14262.476	570.23462	2081.4612	39.121	55.0049	26.5075	40.2585	0.00223192	11.7036	54.4652	4.25	-0.208963	23.9687	105
DATA	1689788488	704756975	18713	0	""	2023-07-19	13:41:28	14265.989	560.362	2080.2766	39.121	55.0049	26.5083	40.2587	0.00223234	11.7036	54.4654	18.5	-0.208963	23.9683	 17
DATA	1689788489	704756975	18717	0	""	2023-07-19	13:41:29	14276.213	568.3891	2081.4216	39.1218	55.0041	26.5079	40.2587	0.00223814	11.7037	54.4659	75	-0.208963	23.9687	 35
DATA	1689788490	704386949	18721	0	""	2023-07-19	13:41:30	14290.025	569.94836	2081.5508	39.1218	55.0045	26.5091	40.2587	0.00223959	11.7039	54.4665	11	-0.208963	23.9687	 71
DATA	1689788491	704386949	18725	0	""	2023-07-19	13:41:31	14306.015	570.69244	2081.5459	39.1214	55.0045	26.5116	40.2587	0.00225	11.7037	54.4669	14.25	-0.208963	23.9687	 49
DATA	1689788492	704386949	18729	0	""	2023-07-19	13:41:32	14319.725	533.58087	2076.2219	39.1218	55.0043	26.5112	40.2587	0.00225079	11.7038	54.4675	-44	-0.208963	23.9687	119
DATA	1689788493	704386949	18733	0	""	2023-07-19	13:41:33	14309.731	482.65152	2069.0752	39.1222	55.0041	26.5075	40.2583	0.00225796	11.7038	54.4677	25	-0.208963	23.9679	 68
DATA	1689788494	704386949	18737	0	""	2023-07-19	13:41:34	14320.09	474.10248	2067.8635	39.123	55.0041	26.5087	40.2585	0.00225651	11.7037	54.4683	48	-0.208963	23.9663	216
DATA	1689788495	704386949	18741	0	""	2023-07-19	13:41:35	14320.133	475.34439	2067.988	39.1235	55.0041	26.5083	40.2587	0.00225482	11.7036	54.4686	43.75	-0.208963	23.9667	175
DATA	1689788496	704386949	18745	0	""	2023-07-19	13:41:36	14268.889	471.56729	2067.1953	39.123	55.0045	26.5095	40.2585	0.0022469	11.704	54.469	-5.25	-0.208963	23.9667	 41
DATA	1689788497	704386949	18749	0	""	2023-07-19	13:41:37	14236.293	471.33823	2067.1248	39.1235	55.0049	26.5103	40.2587	0.00223955	11.7041	54.4696	4.5	-0.208963	23.9667	125
DATA	1689788498	704025030	18753	0	""	2023-07-19	13:41:38	14217.891	470.38425	2067.0261	39.1226	55.0043	26.5095	40.2587	0.00223719	11.7037	54.4698	-25.75	-0.209537	23.9663	246
DATA	1689788499	704025030	18757	0	""	2023-07-19	13:41:39	14180.609	469.95151	2066.9268	39.1235	55.0045	26.5099	40.2564	0.00223285	11.7045	54.4704	-24.5	-0.211261	23.9655	188
DATA	1689788500	704025030	18761	0	""	2023-07-19	13:41:40	14171.678	470.90509	2066.925	39.1247	55.0049	26.5099	40.256	0.00223163	11.7041	54.4706	-56.75	-0.211261	23.9667	112
DATA	1689788501	704025030	18765	0	""	2023-07-19	13:41:41	14174.704	470.74033	2066.7544	39.1243	55.0049	26.5062	40.2564	0.00223196	11.7041	54.4708	-87.75	-0.211261	23.9667	207
DATA	1689788502	704025030	18769	0	""	2023-07-19	13:41:42	14178.901	471.05505	2066.7773	39.1247	55.0049	26.505	40.256	0.00223739	11.7043	54.4711	-86.25	-0.211261	23.9683	111
DATA	1689788503	704025030	18773	0	""	2023-07-19	13:41:43	14175.857	469.40521	2066.6199	39.1243	55.0049	26.5029	40.256	0.00222671	11.704	54.4713	-58	-0.211261	23.9671	218
DATA	1689788504	704025030	18777	0	""	2023-07-19	13:41:44	14169.019	469.27524	2066.54	39.1251	55.0049	26.5009	40.256	0.00222556	11.7047	54.4713	-166	-0.211261	23.9663	216
DATA	1689788505	703660964	18781	0	""	2023-07-19	13:41:45	14163.691	469.75552	2066.6277	39.1255	55.0049	26.4963	40.2562	0.00222208	11.7044	54.4715	-86.25	-0.211261	23.9659	252
DATA	1689788506	703660964	18785	0	""	2023-07-19	13:41:46	14159.682	469.66589	2066.4631	39.1251	55.0049	26.4922	40.2562	0.00222468	11.7042	54.4721	-220.25	-0.211261	23.9659	 41
DATA	1689788507	703660964	18789	0	""	2023-07-19	13:41:47	14157.832	469.47153	2066.5483	39.1247	55.0049	26.4868	40.2562	0.00222385	11.7043	54.4723	-91.25	-0.211261	23.9659	  7
DATA	1689788508	703660964	18793	0	""	2023-07-19	13:41:48	14156.305	469.49597	2066.3755	39.1251	55.0049	26.4823	40.2564	0.00222387	11.7037	54.4729	-170.75	-0.211261	23.9655	 58
DATA	1689788509	703660964	18797	0	""	2023-07-19	13:41:49	14161.566	472.4035	2066.9165	39.1251	55.0049	26.4778	40.2564	0.00222891	11.7046	54.4732	-159	-0.211261	23.9648	108
DATA	1689788510	703660964	18801	0	""	2023-07-19	13:41:50	14171.533	474.8425	2067.4221	39.1251	55.0049	26.4732	40.256	0.0022236	11.7044	54.4736	-196.75	-0.211261	23.964	 53
DATA	1689788511	703660964	18805	0	""	2023-07-19	13:41:51	14213.234	540.37048	2079.8496	39.1263	55.0049	26.4662	40.256	0.0022219	11.7036	54.474	-58.5	-0.211261	23.9648	 24
DATA	1689788512	703660964	18809	0	""	2023-07-19	13:41:52	14312.644	555.49139	2081.8748	39.1247	55.0049	26.4617	40.256	0.00224321	11.7031	54.4744	-190.25	-0.211261	23.9644	224
DATA	1689788513	703303098	18813	0	""	2023-07-19	13:41:53	14317.181	517.85364	2075.1558	39.1251	55.0049	26.4555	40.256	0.00225107	11.7033	54.4748	-197	-0.211261	23.9632	 67
DATA	1689788514	703303098	18817	0	""	2023-07-19	13:41:54	14342.38	547.59436	2080.2334	39.1247	55.0049	26.4493	40.2562	0.00225202	11.7031	54.4752	-144.75	-0.211261	23.964	159
DATA	1689788515	703303098	18821	0	""	2023-07-19	13:41:55	14263.067	499.13373	2071.4402	39.1251	55.0047	26.4436	40.2562	0.00224203	11.7039	54.4757	-152.25	-0.211261	23.9636	252
DATA	1689788516	703303098	18825	0	""	2023-07-19	13:41:56	14191.481	483.10333	2068.7346	39.1251	55.0045	26.4398	40.2562	0.00222599	11.704	54.4759	-74	-0.211261	23.9632	 29
DATA	1689788517	703303098	18829	0	""	2023-07-19	13:41:57	14180.616	480.36969	2068.0869	39.1243	55.0049	26.437	40.2564	0.00222968	11.7039	54.4765	-327.25	-0.211261	23.9632	  0
DATA	1689788518	703303098	18833	0	""	2023-07-19	13:41:58	14172.083	476.88596	2067.7207	39.1247	55.0049	26.4308	40.2562	0.00222667	11.7043	54.4767	-351	-0.211453	23.9648	154
DATA	1689788519	703303098	18837	0	""	2023-07-19	13:41:59	14165.202	474.44894	2067.2976	39.1247	55.0049	26.4242	40.2555	0.00223268	11.7037	54.4775	-378.25	-0.212027	23.9652	 48
DATA	1689788520	702934026	18841	0	""	2023-07-19	13:42:00	14170.738	475.02136	2067.3845	39.1251	55.0049	26.4184	40.2553	0.00222733	11.7038	54.4777	-280.75	-0.212027	23.964	211
DATA	1689788521	702934026	18845	0	""	2023-07-19	13:42:01	14184.7	476.09137	2067.6985	39.1251	55.0045	26.4122	40.2553	0.00223152	11.7046	54.4782	-440	-0.212027	23.9632	  4
DATA	1689788522	702934026	18849	0	""	2023-07-19	13:42:02	14194.841	477.38855	2067.9351	39.1243	55.0049	26.406	40.2553	0.00223052	11.7041	54.4786	-461	-0.212027	23.9636	 76
DATA	1689788523	702934026	18853	0	""	2023-07-19	13:42:03	14191.95	478.47122	2067.9941	39.1239	55.0049	26.399	40.2553	0.00222635	11.7042	54.479	-428	-0.212027	23.9644	244
DATA	1689788524	702934026	18857	0	""	2023-07-19	13:42:04	14171.062	475.83411	2067.5024	39.1247	55.0049	26.3933	40.2556	0.00223205	11.704	54.4796	-456	-0.212027	23.9636	 67
DATA	1689788525	702934026	18861	0	""	2023-07-19	13:42:05	14169.171	473.36597	2067.0891	39.1243	55.0049	26.3858	40.2556	0.00223135	11.7042	54.48	-457.5	-0.212027	23.9632	130
DATA	1689788526	702934026	18865	0	""	2023-07-19	13:42:06	14180.454	470.20309	2066.3442	39.1243	55.0049	26.3801	40.2555	0.002232	11.704	54.4806	-376.25	-0.212027	23.964	 45
DATA	1689788527	702934026	18869	0	""	2023-07-19	13:42:07	14192.14	469.11853	2066.2703	39.123	55.0041	26.3731	40.2553	0.00223737	11.7042	54.4809	-505.75	-0.21241	23.9628	114
DATA	1689788528	702573060	18873	0	""	2023-07-19	13:42:08	14179.169	469.25986	2066.2058	39.1239	55.0043	26.366	40.2541	0.00222993	11.7041	54.4815	-385.75	-0.213368	23.9616	  3
DATA	1689788529	702573060	18877	0	""	2023-07-19	13:42:09	14181.161	469.52756	2066.2124	39.1235	55.0049	26.3611	40.2537	0.00223641	11.7039	54.4821	-334.25	-0.213559	23.9624	 19
DATA	1689788530	702573060	18881	0	""	2023-07-19	13:42:10	14185.359	469.74231	2066.2722	39.1235	55.0047	26.3533	40.2537	0.00223288	11.7037	54.4825	-343.25	-0.213559	23.9624	 17
DATA	1689788531	702573060	18885	0	""	2023-07-19	13:42:11	14163.103	469.46228	2065.9873	39.1235	55.0049	26.3471	40.2537	0.00222978	11.704	54.4829	-241	-0.213559	23.9632	 85
DATA	1689788532	702573060	18889	0	""	2023-07-19	13:42:12	14156.678	468.6142	2066.0769	39.1235	55.0049	26.3392	40.2537	0.00223761	11.7045	54.4836	-222.75	-0.213559	23.9628	250
DATA	1689788533	702573060	18893	0	""	2023-07-19	13:42:13	14156.119	468.51038	2065.9944	39.1222	55.0049	26.3339	40.2537	0.00223426	11.7044	54.4842	-214.75	-0.213559	23.9632	 23
DATA	1689788534	702573060	18897	0	""	2023-07-19	13:42:14	14155.498	468.19424	2065.8694	39.1235	55.0049	26.3265	40.2537	0.0022384	11.704	54.4846	-183.75	-0.213559	23.9632	209
DATA	1689788535	702219963	18901	0	""	2023-07-19	13:42:15	14155.374	468.66544	2065.9065	39.1235	55.0049	26.3211	40.2537	0.00223348	11.7041	54.4852	-86.75	-0.213559	23.9652	241
DATA	1689788536	702219963	18905	0	""	2023-07-19	13:42:16	14160.557	470.99847	2066.2485	39.1239	55.0049	26.3186	40.2537	0.00223828	11.7043	54.4857	-119.5	-0.213559	23.9648	 15
DATA	1689788537	702219963	18909	0	""	2023-07-19	13:42:17	14172.23	472.12231	2066.2852	39.1235	55.0049	26.3145	40.2537	0.00223641	11.7044	54.4861	-141.75	-0.213559	23.9648	222
DATA	1689788538	702219963	18913	0	""	2023-07-19	13:42:18	14271.754	469.33218	2066.1809	39.1235	55.0047	26.3087	40.2537	0.00225238	11.7037	54.4867	-10.5	-0.213559	23.9648	200
DATA	1689788539	702219963	18917	0	""	2023-07-19	13:42:19	14310.933	470.39401	2066.2903	39.1235	55.0049	26.3083	40.2537	0.00226312	11.7031	54.4873	-236	-0.213559	23.9648	129
DATA	1689788540	702219963	18921	0	""	2023-07-19	13:42:20	14270.427	472.08362	2066.5127	39.1226	55.0049	26.3026	40.2537	0.00225961	11.7038	54.4879	-183.5	-0.213559	23.9644	231
DATA	1689788541	702219963	18925	0	""	2023-07-19	13:42:21	14228.947	471.70471	2066.4241	39.1222	55.0041	26.298	40.2537	0.0022487	11.7038	54.4882	-127	-0.213559	23.9648	 37
DATA	1689788542	702219963	18929	0	""	2023-07-19	13:42:22	14203.49	473.17673	2066.4788	39.1239	55.0049	26.2935	40.2537	0.00224387	11.7039	54.489	-98.25	-0.213559	23.9655	177
DATA	1689788543	701860904	18933	0	""	2023-07-19	13:42:23	14199.919	473.48099	2066.5256	39.1226	55.0045	26.291	40.2537	0.00224663	11.7046	54.4896	-50.25	-0.213559	23.9659	213
DATA	1689788544	701860904	18937	0	""	2023-07-19	13:42:24	14203.193	478.74631	2067.29	39.1235	55.0047	26.2898	40.2537	0.0022486	11.7041	54.49	-69.5	-0.213559	23.9648	208
DATA	1689788545	701860904	18941	0	""	2023-07-19	13:42:25	14221.229	488.90244	2069.0271	39.1222	55.0041	26.2898	40.2537	0.00224642	11.7037	54.4905	-52	-0.213559	23.9648	 80
DATA	1689788546	701860904	18945	0	""	2023-07-19	13:42:26	14249.914	505.24387	2071.0884	39.123	55.0043	26.2873	40.2537	0.00224869	11.7041	54.4913	-36.25	-0.213559	23.9655	195
DATA	1689788547	701860904	18949	0	""	2023-07-19	13:42:27	14252.571	506.34317	2069.7634	39.123	55.0047	26.2852	40.2537	0.00225652	11.7037	54.4919	-27.25	-0.213559	23.9655	199
DATA	1689788548	701860904	18953	0	""	2023-07-19	13:42:28	14276.231	508.47491	2069.5562	39.1235	55.0041	26.2844	40.2537	0.00226021	11.7036	54.4923	-67.25	-0.213559	23.9663	238
DATA	1689788549	701860904	18957	0	""	2023-07-19	13:42:29	14344.886	511.18851	2069.6858	39.1222	55.0045	26.2848	40.2537	0.00227132	11.7032	54.4929	-3	-0.213559	23.9663	 60
DATA	1689788550	701498031	18961	0	""	2023-07-19	13:42:30	14320.865	511.20425	2069.8545	39.1235	55.0041	26.2852	40.2537	0.00226705	11.7031	54.4936	-17.5	-0.213559	23.9655	163
DATA	1689788551	701498031	18965	0	""	2023-07-19	13:42:31	14334.18	522.45819	2072.3115	39.123	55.0041	26.2852	40.2537	0.00226512	11.7031	54.494	-22.25	-0.213559	23.9667	 53
DATA	1689788552	701498031	18969	0	""	2023-07-19	13:42:32	14454.707	522.49371	2072.9812	39.1239	55.0047	26.2852	40.2537	0.00228958	11.7028	54.4944	1.5	-0.213559	23.9683	111
DATA	1689788553	701498031	18973	0	""	2023-07-19	13:42:33	14497.062	512.06421	2071.5056	39.128	55.0041	26.2861	40.2535	0.00227734	11.7028	54.4952	220	-0.213943	23.9671	 16
DATA	1689788554	701498031	18977	0	""	2023-07-19	13:42:34	14396.277	499.81253	2069.8496	39.1267	55.0041	26.291	40.253	0.00227012	11.7029	54.4955	42.25	-0.214326	23.9687	112
DATA	1689788555	701498031	18981	0	""	2023-07-19	13:42:35	14348.4	487.21509	2068.3667	39.1243	55.0043	26.2902	40.253	0.00227165	11.7035	54.4959	-34.25	-0.214326	23.9695	 87
DATA	1689788556	701498031	18985	0	""	2023-07-19	13:42:36	14292.359	472.9743	2066.5527	39.1239	55.0043	26.2885	40.253	0.00227444	11.7037	54.4959	15	-0.214326	23.9683	222
DATA	1689788557	701498031	18989	0	""	2023-07-19	13:42:37	14242.686	471.41205	2066.2363	39.1247	55.0047	26.2898	40.253	0.00226861	11.7042	54.4965	-22.75	-0.214326	23.9687	204
DATA	1689788558	701131105	18993	0	""	2023-07-19	13:42:38	14249.269	475.59222	2066.5598	39.1243	55.0047	26.2894	40.253	0.00227262	11.7038	54.4969	58.25	-0.214326	23.9699	175
DATA	1689788559	701131105	18997	0	""	2023-07-19	13:42:39	14245.855	473.88211	2066.0947	39.1239	55.0043	26.2923	40.253	0.00226967	11.7036	54.4975	155.25	-0.214326	23.9699	215
DATA	1689788560	701131105	19001	0	""	2023-07-19	13:42:40	14216.132	470.10489	2065.9365	39.1251	55.0041	26.296	40.253	0.00226619	11.7043	54.498	110.5	-0.214326	23.9679	243
DATA	1689788561	701131105	19005	0	""	2023-07-19	13:42:41	14196.174	468.31482	2065.7424	39.1247	55.0041	26.2984	40.253	0.00226519	11.7044	54.4982	61	-0.214326	23.9695	224
DATA	1689788562	701131105	19009	0	""	2023-07-19	13:42:42	14197.34	472.99191	2066.3101	39.1255	55.0041	26.3021	40.253	0.00226353	11.7041	54.499	106.5	-0.214326	23.9695	246
DATA	1689788563	701131105	19013	0	""	2023-07-19	13:42:43	14194.03	474.27106	2066.4524	39.1255	55.0045	26.3046	40.253	0.00226888	11.7039	54.4994	171.75	-0.214326	23.9695	119
DATA	1689788564	701131105	19017	0	""	2023-07-19	13:42:44	14199.64	476.20776	2066.6975	39.1255	55.0045	26.3104	40.2528	0.00226933	11.7041	54.4998	103.75	-0.2149	23.9699	 96
DATA	1689788565	700762033	19021	0	""	2023-07-19	13:42:45	14206.869	475.52634	2066.6621	39.1272	55.0041	26.3149	40.2503	0.00226512	11.7039	54.5005	113	-0.217199	23.9706	 59
DATA	1689788566	700762033	19025	0	""	2023-07-19	13:42:46	14179.386	470.37833	2065.9138	39.1267	55.0041	26.3195	40.2497	0.00226212	11.7037	54.5009	195.5	-0.21739	23.9703	139
DATA	1689788567	700762033	19029	0	""	2023-07-19	13:42:47	14178.919	468.3855	2065.5457	39.1276	55.0041	26.3236	40.2499	0.00226414	11.7038	54.5013	141.25	-0.21739	23.9706	144
DATA	1689788568	700762033	19033	0	""	2023-07-19	13:42:48	14199.466	468.87878	2065.6541	39.1276	55.0041	26.3277	40.2499	0.00226801	11.7038	54.5017	109.5	-0.21739	23.9718	167
DATA	1689788569	700762033	19037	0	""	2023-07-19	13:42:49	14209.617	468.62949	2065.8059	39.1284	55.0041	26.331	40.2499	0.00227736	11.704	54.5021	105.75	-0.21739	23.973	 45
DATA	1689788570	700762033	19041	0	""	2023-07-19	13:42:50	14176.601	470.78922	2066.4395	39.1292	55.0041	26.3355	40.2499	0.0022682	11.7041	54.5027	193	-0.21739	23.9734	228
DATA	1689788571	700762033	19045	0	""	2023-07-19	13:42:51	14154.135	467.40927	2066.0171	39.13	55.0041	26.3405	40.2499	0.0022684	11.7042	54.5029	145.5	-0.21739	23.9738	215
DATA	1689788572	700762033	19049	0	""	2023-07-19	13:42:52	14148.92	474.91721	2067.344	39.1288	55.0041	26.3467	40.2499	0.00226615	11.7046	54.5034	206.75	-0.21739	23.9742	 88
DATA	1689788573	700416088	19053	0	""	2023-07-19	13:42:53	14151.708	478.87167	2068.1831	39.1296	55.0041	26.3533	40.2499	0.00226242	11.7041	54.5036	194.75	-0.21739	23.9738	198
DATA	1689788574	700416088	19057	0	""	2023-07-19	13:42:54	14147.074	471.28604	2066.6455	39.1305	55.0041	26.3595	40.2499	0.00226588	11.7043	54.5044	169.5	-0.21739	23.9746	153
DATA	1689788575	700416088	19061	0	""	2023-07-19	13:42:55	14143.901	468.46848	2066.2285	39.13	55.0041	26.3648	40.2499	0.00227458	11.7037	54.5044	249.75	-0.21739	23.9754	109
DATA	1689788576	700416088	19065	0	""	2023-07-19	13:42:56	14146.783	466.90277	2065.8286	39.1313	55.0041	26.3714	40.2499	0.00227055	11.7043	54.5052	257	-0.21739	23.9746	 54
DATA	1689788577	700416088	19069	0	""	2023-07-19	13:42:57	14156.207	465.82104	2065.6533	39.1325	55.0041	26.3784	40.2499	0.00227583	11.7041	54.5052	225.25	-0.21739	23.9738	193
DATA	1689788578	700416088	19073	0	""	2023-07-19	13:42:58	14157.984	464.89783	2065.3164	39.1321	55.0041	26.3838	40.2499	0.00227194	11.704	54.5055	231.75	-0.21739	23.9738	169
DATA	1689788579	700416088	19077	0	""	2023-07-19	13:42:59	14158.482	468.07785	2065.7229	39.1329	55.0041	26.3908	40.2499	0.0022723	11.7044	54.5059	270	-0.21739	23.9746	 24
DATA	1689788580	700042009	19081	0	""	2023-07-19	13:43:00	14170.92	476.06854	2067.3584	39.1346	55.0041	26.3974	40.2499	0.00226672	11.7042	54.5059	281	-0.21739	23.975	188
DATA	1689788581	700042009	19085	0	""	2023-07-19	13:43:01	14172.147	480.41788	2068.052	39.1346	55.0041	26.404	40.2499	0.00226971	11.704	54.5067	342.5	-0.21739	23.9754	222
DATA	1689788582	700042009	19089	0	""	2023-07-19	13:43:02	14166.67	477.60361	2067.7397	39.135	55.0041	26.4106	40.2499	0.00227389	11.7041	54.5067	320.75	-0.21739	23.9754	 90
DATA	1689788583	700042009	19093	0	""	2023-07-19	13:43:03	14148.173	471.31003	2066.5024	39.1354	55.0041	26.4176	40.2499	0.00226673	11.7046	54.5067	270	-0.21739	23.9754	 11
DATA	1689788584	700042009	19097	0	""	2023-07-19	13:43:04	14142.259	468.98157	2066.0779	39.1366	55.0041	26.4242	40.2499	0.00226793	11.7045	54.5075	372.75	-0.21739	23.9765	214
DATA	1689788585	700042009	19101	0	""	2023-07-19	13:43:05	14142.43	468.33331	2065.71	39.1371	55.0041	26.4304	40.2499	0.00227048	11.7041	54.5075	383.25	-0.21739	23.9773	253
DATA	1689788586	700042009	19105	0	""	2023-07-19	13:43:06	14144.132	468.46298	2065.8315	39.1379	55.0041	26.437	40.2499	0.00227343	11.7039	54.5075	387.25	-0.21739	23.9789	152
DATA	1689788587	700042009	19109	0	""	2023-07-19	13:43:07	14135.297	464.50183	2065.1243	39.1387	55.0041	26.4431	40.2499	0.0022726	11.7038	54.5079	424.5	-0.21739	23.9789	 87
DATA	1689788588	699678897	19113	0	""	2023-07-19	13:43:08	14124.06	464.29474	2065.1157	39.1395	55.0041	26.4497	40.2499	0.00227645	11.7042	54.5082	424	-0.21739	23.9789	 38
DATA	1689788589	699678897	19117	0	""	2023-07-19	13:43:09	14126.281	464.99554	2065.1194	39.1395	55.0041	26.4563	40.2499	0.00227228	11.7049	54.5082	504.5	-0.21739	23.9785	198
DATA	1689788590	699678897	19121	0	""	2023-07-19	13:43:10	14144.316	462.57178	2064.5332	39.1404	55.0041	26.4633	40.2499	0.00227885	11.7045	54.5082	426.5	-0.21739	23.9789	168
DATA	1689788591	699678897	19125	0	""	2023-07-19	13:43:11	14138.371	461.14777	2064.2842	39.1424	55.0041	26.4695	40.2499	0.00227489	11.7046	54.5082	488.25	-0.21739	23.9789	247
DATA	1689788592	699678897	19129	0	""	2023-07-19	13:43:12	14129.026	461.54291	2064.3953	39.1424	55.0041	26.4774	40.2499	0.00227629	11.7045	54.5082	514.25	-0.21739	23.9785	228
DATA	1689788593	699678897	19133	0	""	2023-07-19	13:43:13	14126.55	462.47821	2064.5581	39.1432	55.0041	26.4831	40.2499	0.00227169	11.7045	54.5084	528	-0.21739	23.9785	 27
DATA	1689788594	699678897	19137	0	""	2023-07-19	13:43:14	14118.815	461.98251	2064.3369	39.1428	55.0041	26.4905	40.2499	0.00227804	11.7041	54.509	450.75	-0.21739	23.9777	187
DATA	1689788595	699327945	19141	0	""	2023-07-19	13:43:15	14114.393	460.97119	2064.1958	39.1441	55.0041	26.4959	40.2499	0.00227227	11.7043	54.509	456	-0.21739	23.9789	 29
DATA	1689788596	699327945	19145	0	""	2023-07-19	13:43:16	14111.188	460.30203	2063.9292	39.1453	55.0039	26.5029	40.2499	0.00227747	11.7043	54.509	505.75	-0.21739	23.9793	163
DATA	1689788597	699327945	19149	0	""	2023-07-19	13:43:17	14117.355	460.91739	2064.0833	39.147	55.0038	26.5103	40.2499	0.00227616	11.7048	54.509	555.75	-0.21739	23.9789	138
DATA	1689788598	699327945	19153	0	""	2023-07-19	13:43:18	14132.536	461.25528	2064.0339	39.147	55.0036	26.5165	40.2499	0.00227669	11.7043	54.509	591.25	-0.21739	23.9789	132
DATA	1689788599	699327945	19157	0	""	2023-07-19	13:43:19	14141.677	461.26166	2064.2473	39.1465	55.0034	26.5239	40.2499	0.00228227	11.7041	54.509	517.75	-0.21739	23.9789	188
DATA	1689788600	699327945	19161	0	""	2023-07-19	13:43:20	14156.684	461.9906	2064.2781	39.1478	55.0036	26.531	40.2499	0.00228124	11.7045	54.509	520.5	-0.21739	23.9793	  1
DATA	1689788601	699327945	19165	0	""	2023-07-19	13:43:21	14170.416	462.79123	2064.4695	39.1486	55.0034	26.5371	40.2499	0.00228312	11.7046	54.509	574	-0.21739	23.9801	  1
DATA	1689788602	699327945	19169	0	""	2023-07-19	13:43:22	14137.696	463.0773	2064.5767	39.1507	55.0034	26.5441	40.2499	0.00227952	11.7044	54.509	586	-0.21739	23.9797	241
DATA	1689788603	698962926	19173	0	""	2023-07-19	13:43:23	14138.08	469.53738	2065.6768	39.1502	55.0034	26.5499	40.2499	0.00227567	11.7039	54.5088	596.5	-0.21739	23.9816	152
DATA	1689788604	698962926	19177	0	""	2023-07-19	13:43:24	14126.528	465.51892	2065.063	39.1519	55.0034	26.5557	40.2499	0.0022774	11.7045	54.5082	544	-0.21739	23.9816	228
DATA	1689788605	698962926	19181	0	""	2023-07-19	13:43:25	14099.55	462.35574	2064.3501	39.1511	55.0034	26.5631	40.2499	0.00227379	11.7049	54.5082	461.5	-0.21739	23.9805	108
DATA	1689788606	698962926	19185	0	""	2023-07-19	13:43:26	14086.86	461.29926	2064.2014	39.1519	55.0034	26.5701	40.2499	0.00227537	11.7045	54.5082	432.75	-0.21739	23.9805	166
DATA	1689788607	698962926	19189	0	""	2023-07-19	13:43:27	14082.51	460.86954	2063.9451	39.1535	55.0034	26.5767	40.2499	0.00227333	11.7047	54.5082	374.75	-0.21739	23.9808	188
DATA	1689788608	698962926	19193	0	""	2023-07-19	13:43:28	14084.519	460.65076	2063.8706	39.154	55.0034	26.5825	40.2499	0.00227098	11.7049	54.5082	288.25	-0.21739	23.9805	187
DATA	1689788609	698962926	19197	0	""	2023-07-19	13:43:29	14082.771	459.94403	2063.79	39.1544	55.0034	26.5895	40.2499	0.00226718	11.7038	54.508	270.5	-0.217582	23.9801	 87
DATA	1689788610	698597908	19201	0	""	2023-07-19	13:43:30	14083.434	459.97668	2063.7136	39.1552	55.0034	26.5949	40.2487	0.00226913	11.7046	54.5077	132.75	-0.218731	23.9816	 16
DATA	1689788611	698597908	19205	0	""	2023-07-19	13:43:31	14098.739	465.25748	2064.2495	39.156	55.0032	26.599	40.2482	0.0022731	11.7047	54.5075	239	-0.218923	23.9801	225
DATA	1689788612	698597908	19209	0	""	2023-07-19	13:43:32	14145.614	485.0806	2066.5464	39.156	55.003	26.6056	40.2484	0.00227353	11.7042	54.5075	144.75	-0.218923	23.9801	 96
DATA	1689788613	698597908	19213	0	""	2023-07-19	13:43:33	14213.541	503.37	2070.4619	39.1573	55.0034	26.6089	40.2484	0.00228793	11.7041	54.5075	162.75	-0.218923	23.9801	 93
